578.8169; 3376.9827
172.0979; 1008.6669
451.1510; 2634.5037
313.7966; 1834.9791
991.1773; 5776.0977
531.8268; 3104.9197
27.6597; 169.6404
896.8810; 5226.4409
333.2801; 1948.3634
93.2234; 552.5015
531.1721; 3100.0283
665.9143; 3883.8765
164.5830; 967.1201
382.0504; 2232.9192
650.3162; 3795.0022
561.9392; 3279.2954
179.9594; 1054.9209
205.3546; 1204.4260
287.4024; 1680.6038
966.8535; 5635.4819
750.2351; 4373.7095
900.0149; 5246.2456
221.5116; 1297.9421
825.5289; 4812.4331
477.6664; 2788.6631
392.5007; 2292.2363
11.7323; 77.0127
748.7810; 4368.4971
495.3253; 2891.9810
380.8844; 2226.5371
89.2727; 528.9599
255.4195; 1495.7888
809.7586; 4721.0166
584.6604; 3410.7031
960.6943; 5600.6201
671.7368; 3918.3188
810.9901; 4728.8154
653.6073; 3812.2107
607.0532; 3542.7632
431.0316; 2517.5474
322.2160; 1883.6487
416.0131; 2428.8850
156.9572; 922.8730
540.9003; 3157.3887
728.1165; 4247.0029
186.4413; 1093.7319
60.4132; 359.5333
789.8773; 4607.1284
837.8772; 4884.5049
815.5114; 4753.6099
585.4568; 3414.1208
602.3697; 3516.0950
148.5114; 871.7420
751.4517; 4381.3218
812.4722; 4736.8970
842.2214; 4911.0322
506.2838; 2954.1379
17.0308; 107.4344
567.7195; 3313.4890
509.1054; 2971.9011
537.9668; 3138.5813
691.1738; 4030.9104
503.9087; 2942.4092
338.5530; 1979.6703
13.4658; 87.9118
863.7319; 5033.3101
71.6501; 426.5781
657.0451; 3832.7861
58.3793; 348.8947
788.1098; 4595.2402
395.1407; 2309.7920
612.5220; 3573.7695
800.0756; 4663.5952
515.9879; 3009.2817
507.4852; 2961.8489
54.2723; 323.3911
692.5784; 4039.9836
939.2391; 5473.2910
73.4263; 436.0049
539.4956; 3149.4697
797.8482; 4653.4507
691.8559; 4033.7466
353.4168; 2064.5715
482.4230; 2815.2476
714.5050; 4166.1631
430.3300; 2512.2126
788.5340; 4596.9668
808.2663; 4713.7871
431.8587; 2521.5195
79.7564; 473.0336
657.2918; 3834.4668
788.4726; 4598.1323
937.0657; 5463.5161
152.9849; 898.8805
720.1829; 4201.0054
9.8709; 66.2766
182.3338; 1069.3386
602.2731; 3513.9844
241.7081; 1416.4835
63.3213; 377.3738
479.1513; 2798.6531
691.5664; 4033.9973
567.1578; 3309.1604
214.5051; 1256.1659
981.3388; 5722.6401
560.8902; 3273.3127
948.2849; 5528.5396
827.9309; 4826.9312
140.0595; 821.9239
38.6142; 233.7654
624.7379; 3645.7996
800.8399; 4670.0620
147.7435; 868.0739
617.1488; 3601.0288
697.6006; 4067.8521
476.5137; 2781.4490
673.1552; 3925.9019
105.8081; 624.0186
380.7553; 2224.6892
365.4886; 2135.9270
133.2322; 783.1385
296.9602; 1737.5389
620.6740; 3621.1006
364.5693; 2131.4644
441.2302; 2576.4309
586.8498; 3423.2217
543.4588; 3170.8064
289.8755; 1695.8730
228.9488; 1341.7028
958.1920; 5584.2998
63.2622; 376.9755
560.9732; 3272.8557
4.6051; 34.8889
596.2024; 3480.1809
412.1177; 2405.7666
536.7718; 3133.7290
228.0513; 1336.5004
881.5080; 5140.3306
363.0195; 2121.7832
276.3021; 1615.8927
38.1305; 229.2032
948.3323; 5528.6143
356.8755; 2085.2473
782.7851; 4564.7817
230.9216; 1351.7382
678.4901; 3958.5869
251.8060; 1475.3455
495.5545; 2893.1704
3.2063; 26.4450
91.6686; 542.9331
330.7281; 1934.4484
879.9088; 5128.9199
175.7407; 1031.4819
833.0398; 4856.6577
840.4196; 4900.3818
974.7906; 5680.5039
484.9928; 2828.9265
573.1751; 3343.7505
916.7506; 5344.7881
505.3770; 2949.6392
7.6069; 51.9123
938.7513; 5472.0439
881.0361; 5136.2124
384.0738; 2244.9045
405.1323; 2367.7026
603.1505; 3519.0518
623.9355; 3640.0095
916.9038; 5344.8145
939.6862; 5476.0103
110.7941; 653.5578
302.5504; 1768.8445
516.1075; 3013.9805
199.3844; 1168.5570
439.2195; 2564.7769
207.1837; 1214.4617
857.9822; 5001.5845
202.8877; 1188.7737
292.9972; 1713.3997
810.4763; 4725.9434
415.5526; 2427.2429
352.6473; 2061.7783
908.3627; 5294.5498
486.3061; 2837.8030
670.8573; 3912.6831
405.2338; 2367.1111
434.9252; 2541.5125
767.1629; 4475.0132
480.9653; 2807.4814
675.6369; 3939.7837
892.9508; 5205.0249
841.8207; 4907.1309
885.7741; 5165.1724
181.4086; 1063.7355
857.1288; 4998.4395
327.8730; 1917.1941
996.7093; 5808.6299
477.1171; 2785.0173
197.2974; 1157.3817
185.9088; 1092.4462
614.0772; 3581.3657
498.0313; 2907.1167
433.5579; 2532.9927
541.2306; 3158.2407
346.7424; 2026.1869
864.7114; 5041.9961
312.1357; 1823.2574
694.8562; 4054.2070
362.1992; 2115.5964
486.4591; 2840.1584
130.8441; 769.7123
733.3350; 4275.0073
389.1195; 2275.6963
457.7714; 2673.3713
182.9026; 1072.7285
371.7279; 2172.9263
593.7041; 3465.7085
61.6531; 365.8089
314.7954; 1838.9343
476.3176; 2779.8359
451.5444; 2636.6089
911.6734; 5316.3687
22.1592; 138.7996
754.0453; 4398.9160
671.8333; 3917.9102
426.7964; 2492.5972
614.9906; 3588.0647
141.5753; 832.6768
655.3645; 3822.8933
314.6920; 1838.9673
616.3820; 3596.3633
106.6620; 628.5645
711.8586; 4152.2900
484.3179; 2826.6045
707.6555; 4127.0967
747.4488; 4360.4082
378.2048; 2211.0354
95.3462; 563.2471
402.1289; 2349.7878
84.1755; 497.1034
84.0541; 497.8437
792.8683; 4623.4590
19.9263; 125.8724
386.4567; 2258.7554
468.0122; 2733.7749
391.5174; 2286.1821
203.6253; 1192.8389
904.3443; 5272.2246
295.2472; 1726.6472
560.2594; 3269.5955
79.1235; 468.8239
791.1378; 4613.3418
596.0509; 3477.0298
338.4155; 1977.3259
297.3704; 1739.7670
181.8557; 1065.9143
760.0625; 4433.5874
882.8470; 5147.4092
430.7290; 2515.0283
74.9643; 446.6273
764.6902; 4458.8794
258.3021; 1512.7891
72.5189; 431.5532
180.3412; 1059.2854
577.2614; 3365.4146
598.1661; 3490.3765
1001.9808; 5840.2725
547.1592; 3193.5813
953.5670; 5559.0024
239.2654; 1401.7314
456.4467; 2664.5713
67.6342; 401.8164
9.0085; 61.3801
399.1939; 2329.6931
74.4798; 442.7753
109.4767; 647.3066
613.8037; 3579.5720
283.2322; 1656.6187
414.6979; 2423.2471
43.5066; 260.5854
54.4706; 324.4003
50.4465; 302.7025
572.2234; 3337.7063
178.0787; 1044.9091
847.2869; 4940.7900
746.5807; 4352.8271
611.1652; 3566.6240
45.5902; 275.9180
834.0741; 4863.8931
164.4733; 965.3317
793.3429; 4626.7383
851.5228; 4964.3066
451.4141; 2636.4006
857.7083; 5000.4092
204.8494; 1200.3300
994.0120; 5792.9873
145.3926; 854.4635
330.9378; 1935.5875
535.1505; 3121.8655
806.3281; 4699.9893
574.3662; 3350.1699
851.5828; 4963.8477
924.7628; 5389.7554
143.6523; 843.2516
612.0987; 3570.9082
190.2462; 1115.6509
399.0557; 2331.1865
81.3065; 482.8321
577.5110; 3368.7288
129.9279; 765.5908
346.6756; 2025.9287
185.0644; 1084.8892
916.4078; 5341.6904
91.3729; 541.2257
632.9137; 3692.5100
840.5947; 4901.7202
203.9835; 1196.1555
880.0737; 5130.2852
349.3562; 2041.2505
387.3190; 2262.0955
873.1016; 5090.5830
497.3856; 2902.6672
974.8132; 5680.9419
510.6624; 2981.2444
729.6536; 4255.4102
636.8824; 3716.3713
694.2361; 4047.0095
661.1395; 3855.3240
391.8428; 2287.8806
643.5771; 3754.0627
811.3369; 4730.7627
110.2707; 650.9518
545.9052; 3184.7747
847.6448; 4942.1899
258.2766; 1511.5889
992.8378; 5787.3569
409.5359; 2392.8125
262.5199; 1534.6327
607.8190; 3544.8782
348.7972; 2038.2939
332.2881; 1941.0969
894.1306; 5211.7866
185.4093; 1088.2506
900.3382; 5249.0181
330.7149; 1934.4008
57.6284; 343.6122
589.3673; 3439.8457
703.7319; 4101.5015
69.7614; 413.7465
574.8463; 3353.2463
377.8700; 2207.4104
788.2011; 4595.0640
191.0571; 1121.2083
476.8244; 2783.3853
798.2252; 4653.7007
352.0754; 2058.5886
156.9951; 921.0720
936.6124; 5461.2031
537.5662; 3138.9634
863.5155; 5035.6328
871.4261; 5080.8838
864.5807; 5042.2207
805.3926; 4696.7510
296.0837; 1730.2803
746.6124; 4353.4312
228.1171; 1337.3455
462.1866; 2698.2097
310.1498; 1812.4293
856.1328; 4990.6709
260.0578; 1522.2191
872.6589; 5088.3335
905.2743; 5277.5767
295.8017; 1726.9490
453.4871; 2647.6997
737.2840; 4297.4883
63.2241; 376.6514
896.0200; 5222.1602
988.5941; 5763.8765
34.1477; 205.1272
796.7405; 4645.3486
804.8606; 4695.0454
16.8731; 108.6308
729.4585; 4254.0093
234.1343; 1369.6035
392.8355; 2294.6494
705.7176; 4115.7368
847.2874; 4939.5078
566.6536; 3306.6086
477.3029; 2785.1587
991.1786; 5777.6797
403.9214; 2357.2495
503.7194; 2941.1426
754.9251; 4401.3496
449.2707; 2621.9641
79.0422; 469.6347
883.5021; 5149.8823
434.5605; 2538.1833
161.7877; 949.4825
365.2825; 2135.3027
756.0735; 4408.7363
757.8332; 4418.8643
143.2976; 843.7121
86.4964; 511.4383
341.4561; 1994.8694
834.6348; 4866.6904
755.0683; 4404.0371
536.4068; 3130.5544
383.9281; 2241.4324
848.1655; 4944.4702
444.6510; 2596.0603
224.0742; 1311.5120
191.3655; 1122.3153
108.1618; 637.9408
933.4872; 5441.0825
744.4685; 4340.9888
143.5836; 843.2318
991.6199; 5779.2632
275.2615; 1613.0527
594.0871; 3465.2607
658.0532; 3838.8616
198.2968; 1162.6384
270.7772; 1585.7396
877.8359; 5116.6558
259.8309; 1520.2195
864.3452; 5040.1226
184.2273; 1081.6074
895.5998; 5222.1714
690.7282; 4029.2507
556.9927; 3250.1648
514.3653; 3001.2043
440.2026; 2571.1968
919.7768; 5361.7832
520.7124; 3039.3953
694.8612; 4052.4307
821.2447; 4787.7969
491.3436; 2868.1931
318.9599; 1864.6512
948.9929; 5531.9248
777.6870; 4534.3643
498.6338; 2912.1775
62.4343; 373.8241
159.2006; 936.3850
823.7742; 4804.5254
243.4688; 1426.4957
997.4479; 5814.2695
431.8993; 2523.1125
132.0451; 777.4619
112.7913; 665.0547
49.1885; 293.5218
25.2492; 155.5511
356.7581; 2085.5212
494.5990; 2886.6362
894.3610; 5214.7871
486.6403; 2840.8176
580.5434; 3389.1506
202.5520; 1188.0613
555.9896; 3245.3245
465.3866; 2717.1741
112.1788; 662.1330
241.1408; 1412.5343
878.3655; 5120.8008
516.3865; 3014.2444
577.2754; 3368.0928
614.7897; 3586.6582
420.3857; 2455.0730
810.4093; 4725.8545
810.2063; 4726.8691
945.1747; 5510.6606
717.5944; 4184.8896
46.5074; 278.8153
101.2280; 596.4277
20.1898; 126.1642
408.1356; 2383.3799
792.2244; 4618.8457
506.8444; 2958.0891
897.3302; 5231.2148
343.3287; 2007.1355
762.0590; 4441.6147
608.5892; 3551.3333
314.4726; 1838.2186
949.9206; 5536.1816
358.8876; 2096.7334
245.4763; 1437.9948
152.1684; 895.4507
798.8234; 4657.7529
678.0053; 3954.6206
226.2527; 1324.4775
91.5446; 542.0060
281.0756; 1641.9663
347.3042; 2029.4557
990.7283; 5775.6646
354.9683; 2074.3621
677.3202; 3950.4690
797.3969; 4648.6143
747.5738; 4359.3501
142.7492; 839.5140
835.4376; 4871.4160
717.4539; 4184.0166
103.6694; 611.4307
890.6589; 5192.8369
914.4984; 5330.7700
888.9691; 5182.2681
364.2706; 2129.8091
246.6212; 1445.2726
294.7344; 1722.7640
463.0331; 2704.5593
345.5256; 2019.8380
858.8992; 5009.7139
461.2001; 2692.6519
49.5481; 296.2979
396.7944; 2316.4829
203.9067; 1193.3706
981.7092; 5720.5083
272.8730; 1596.5225
113.1979; 666.3411
264.3216; 1544.7927
368.2831; 2153.0090
684.0084; 3989.9966
738.9125; 4308.9575
487.6626; 2847.2498
946.0548; 5515.0190
218.5826; 1281.3140
157.8716; 926.7789
397.2937; 2320.2463
215.5272; 1263.2479
78.7611; 466.0741
485.9423; 2837.5852
427.8703; 2499.5737
326.5218; 1909.7562
566.4831; 3306.4810
947.8284; 5526.0698
798.0338; 4653.9932
878.7452; 5122.4883
874.0832; 5097.3613
949.4208; 5532.3604
106.4495; 628.7194
599.7917; 3499.5713
693.2206; 4042.9980
258.8456; 1515.0505
860.5816; 5018.2046
285.4942; 1669.9104
705.5131; 4113.2280
711.6990; 4148.8003
746.3633; 4352.8521
147.0365; 864.2125
698.5055; 4074.1704
912.6768; 5321.3442
269.2910; 1576.1821
88.9438; 526.2529
6.2895; 42.7162
278.1175; 1626.3318
250.6274; 1467.6132
229.4807; 1344.0798
931.2554; 5428.6675
250.9327; 1468.5247
204.2834; 1196.5951
412.3647; 2409.5964
743.7267; 4335.7407
327.0997; 1912.7921
856.8000; 4994.4717
33.2203; 201.4904
239.9118; 1405.2800
704.1710; 4107.1631
246.5077; 1443.6705
966.5330; 5633.1284
769.7610; 4488.9951
354.5493; 2072.4331
242.6342; 1419.1853
748.8722; 4366.4858
127.8784; 752.3325
361.8171; 2113.5408
928.6276; 5413.8696
635.6362; 3707.5398
204.1800; 1196.3108
494.5643; 2887.2173
689.6567; 4022.5642
44.0778; 263.1579
5.2841; 41.3718
848.7725; 4947.2842
576.8053; 3367.1350
680.4862; 3969.2004
816.4936; 4761.3447
215.9867; 1264.9493
417.5364; 2438.1331
549.5218; 3206.5586
605.9872; 3533.7573
552.0703; 3222.5283
461.1164; 2690.9761
815.9804; 4758.2861
556.7118; 3247.8179
835.5830; 4873.0981
682.0296; 3978.2058
659.0243; 3842.8127
499.2308; 2914.5747
485.9039; 2835.4832
734.7789; 4284.4121
647.9491; 3779.3362
112.8255; 664.4690
864.9791; 5043.1074
746.8755; 4355.5903
420.3354; 2454.5222
286.7484; 1675.8627
708.4799; 4131.9653
750.2072; 4374.6699
785.0973; 4577.4116
667.1370; 3890.3237
694.4114; 4051.3884
596.8590; 3480.9648
529.4798; 3090.3875
127.0461; 747.2742
618.9110; 3610.8828
490.6712; 2864.2964
286.5088; 1677.3031
847.1866; 4938.0234
261.7259; 1530.1647
199.8648; 1172.3793
399.2086; 2331.2332
834.4680; 4864.8213
287.8450; 1686.1030
410.3428; 2395.9468
825.2976; 4811.8579
628.3966; 3663.6716
710.7540; 4145.3960
187.1356; 1097.9752
424.6550; 2482.2119
9.1593; 62.3468
123.6771; 726.8975
194.8653; 1142.4518
427.0490; 2491.8633
26.9998; 165.5332
763.3042; 4451.2012
33.0655; 199.9728
843.9634; 4919.7754
708.0709; 4131.5562
108.8326; 642.0507
564.6552; 3295.1396
255.8725; 1498.7762
175.8726; 1031.2202
50.9149; 304.8152
144.6612; 848.9250
310.6920; 1816.5612
958.9708; 5588.6919
395.1647; 2306.8193
167.0863; 978.9935
884.4895; 5157.8701
219.2509; 1283.0933
626.6389; 3656.3843
445.8246; 2603.6743
720.2927; 4199.4404
669.8454; 3908.1599
382.1788; 2231.6794
926.2489; 5398.3594
950.9934; 5541.9160
924.8715; 5392.1201
937.6794; 5466.1040
621.7957; 3628.6133
40.0924; 241.7307
842.5037; 4911.1382
115.3768; 679.6551
41.8411; 251.0187
100.1448; 591.6816
950.4735; 5542.5195
552.1164; 3222.4368
877.6755; 5117.0020
398.6836; 2329.9194
658.8738; 3841.7419
221.3061; 1294.8530
171.2483; 1005.8912
313.4978; 1833.5239
800.0122; 4665.5522
471.8633; 2754.6370
927.1861; 5405.3682
693.8146; 4045.6140
626.4580; 3654.4990
595.6867; 3474.3796
315.4075; 1843.9263
355.0725; 2074.9475
19.0803; 120.1753
6.5466; 46.3477
44.4780; 266.1142
601.7537; 3510.9407
180.8488; 1060.9677
179.6737; 1053.9567
948.6550; 5530.3413
682.0311; 3979.3022
282.6476; 1653.2986
726.0520; 4233.4658
387.2039; 2263.3530
715.1750; 4169.0220
548.2105; 3198.7104
634.7023; 3702.9185
366.7823; 2144.3469
789.9833; 4605.9697
573.1349; 3346.2854
493.8979; 2881.4846
269.8230; 1578.5511
726.5839; 4236.5381
915.2725; 5335.6694
314.7856; 1842.5459
218.7444; 1279.5228
833.7051; 4861.2061
249.0863; 1458.3330
594.8260; 3469.9580
145.4076; 854.2712
599.9210; 3499.7883
859.8010; 5013.8379
986.9619; 5751.6299
428.1228; 2500.8618
155.2121; 911.4679
765.8007; 4467.0884
295.8865; 1730.3607
472.7100; 2759.6667
834.4298; 4865.4058
791.7547; 4616.2529
305.9391; 1788.4885
935.9250; 5456.1943
221.7396; 1299.3108
807.3473; 4707.5806
111.9936; 662.8611
616.6861; 3595.9443
341.9927; 1998.4133
407.6748; 2380.4231
444.1237; 2593.4084
733.9719; 4279.0356
184.1997; 1080.6788
817.4820; 4766.3403
443.5257; 2590.0952
801.9320; 4676.4507
120.2612; 708.2264
145.8776; 857.1749
758.2454; 4421.8145
796.8811; 4647.2266
979.2066; 5706.1748
587.1712; 3424.1436
114.7119; 677.2348
910.1164; 5304.3154
920.2141; 5364.4624
782.8468; 4564.2700
988.2180; 5760.2061
431.9834; 2522.9333
559.1011; 3263.0076
350.1379; 2045.2617
925.2669; 5393.2305
359.2183; 2097.8708
96.4867; 568.7815
493.7944; 2884.0410
62.7104; 372.7632
191.8078; 1124.8687
965.7826; 5629.0410
104.2440; 613.8195
347.6060; 2033.0211
52.6865; 315.0971
52.6816; 313.9416
413.7587; 2416.0349
743.6153; 4337.0732
643.3600; 3753.9023
499.9932; 2918.0608
420.6932; 2455.8232
267.7914; 1567.3047
827.1836; 4824.1123
720.0282; 4199.4370
651.3214; 3799.9910
406.1911; 2371.3782
299.1020; 1749.1232
927.8203; 5408.3706
807.5633; 4710.2534
154.7008; 909.6166
656.5885; 3829.5640
271.7050; 1589.4342
546.4113; 3189.3127
571.7874; 3336.2422
489.2456; 2856.9890
329.4633; 1926.6637
215.9620; 1265.1583
17.1342; 108.6627
667.9756; 3896.4045
905.4537; 5276.8599
798.5503; 4658.2085
114.4670; 673.9701
216.4968; 1269.5002
727.0410; 4241.2700
81.3821; 482.1169
35.4479; 216.5746
686.5866; 4003.6685
236.2716; 1383.3616
472.0656; 2757.2002
419.5426; 2449.4802
519.9487; 3035.7395
532.3030; 3108.7590
470.0017; 2743.1394
923.1684; 5380.2446
879.1005; 5123.4126
629.7539; 3671.3025
768.9604; 4484.4048
384.2012; 2243.5083
126.9908; 746.8786
386.1798; 2255.4302
63.6842; 380.4915
297.3290; 1739.0770
197.8814; 1158.3671
519.1732; 3030.5801
332.4785; 1941.4961
692.2394; 4037.6221
319.1382; 1864.7439
893.2792; 5208.4482
365.1469; 2133.5513
943.2770; 5498.4639
536.7211; 3131.7896
829.6938; 4837.2915
563.8259; 3290.8074
194.4769; 1138.7628
176.4341; 1036.6606
300.7643; 1759.3994
759.5773; 4429.9619
759.4173; 4429.3164
315.1208; 1841.5037
91.3710; 539.9128
12.2402; 79.7060
724.8945; 4228.2466
437.4881; 2556.0732
160.1914; 939.3079
955.8099; 5570.6318
897.4005; 5232.3315
297.8206; 1741.2185
815.6970; 4757.2290
351.2147; 2052.0508
959.5466; 5593.0264
545.5475; 3182.3660
992.6923; 5786.4048
823.6083; 4802.3066
699.7713; 4080.2122
96.5107; 570.1879
137.4186; 807.7447
117.6513; 693.2246
41.5343; 250.5835
82.6594; 490.4817
250.9151; 1469.1206
253.5641; 1483.8888
793.0008; 4624.6025
871.3077; 5078.5400
937.4677; 5464.5361
267.8484; 1565.4607
604.0283; 3523.5186
605.9416; 3534.2896
849.2807; 4950.8838
15.8533; 100.6899
1001.3092; 5836.2944
444.9299; 2599.6582
806.1742; 4699.8477
222.5798; 1303.7545
868.5256; 5063.2769
595.8598; 3476.1721
184.4166; 1081.3048
253.5069; 1484.5874
504.1339; 2943.6104
152.5313; 894.8568
296.5153; 1733.6329
572.3260; 3339.2878
972.0862; 5666.0376
289.4764; 1691.9415
453.0464; 2647.5474
809.8929; 4721.9204
493.4730; 2879.0640
461.9984; 2697.6506
348.2988; 2034.4421
817.3323; 4766.0898
289.9391; 1697.2209
176.9482; 1037.7458
609.7553; 3557.6726
373.5307; 2181.1277
655.2020; 3821.7979
161.6541; 948.6904
432.2283; 2524.3738
712.3056; 4154.7012
117.4970; 691.2663
922.3329; 5375.2256
980.2185; 5712.5103
544.2492; 3176.1018
628.4647; 3669.3586
997.8076; 5814.7900
424.6797; 2479.7788
692.2279; 4036.6919
497.2896; 2903.8677
490.7735; 2864.6526
929.8544; 5420.7158
547.6588; 3195.2056
776.3687; 4528.2837
740.0451; 4314.8389
161.1432; 946.9323
44.6882; 268.2171
493.7076; 2882.1724
348.4010; 2035.0594
516.2028; 3012.4570
678.6679; 3958.2349
338.9505; 1982.0426
603.4586; 3521.8865
327.2218; 1914.6305
703.3662; 4101.4590
639.6435; 3730.3369
599.8321; 3498.1343
290.7997; 1699.5580
453.1064; 2647.0044
349.3058; 2041.7281
155.3131; 912.1888
873.3378; 5090.1260
